Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2m and
linearly interpolated between original survey points. Computed 2008-08-22.

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	BG Group
FIELD:	EXPLORATION - UTM Zone 31
WELL NAME:	15/12-19
WELLBORE NAME:	15/12-19
Drilled From:   Well Ref. Point
KICK OFF DEPTH: N/Am 
SURVEYNAME:     Definitive
SURVEYDATE:     2008-04-21
----------------------------------------------------------------	
CALCULATION METHOD: Minimum Curvature
DATUM NAME:         RKB@42.52
LAT REFERENCE:      Site
----------------------------------------------------------------	
SLOT EW MAP: 436239.01m
SLOT NS MAP: 6429787.29m
SURFACE LATITUDE MAP:   58°00'13.643N
SURFACE LONGITUDE  MAP: 001°55'16.368E
BOTTOM HOLE MD:  3212.00m 
BOTTOM HOLE TVD: 3211.35m 
BOTTOM HOLE EW MAP: 436244.60m
BOTTOM HOLE NS MAP: 6429796.98m
----------------------------------------------------------------	
WATER DEPTH:  85.00m 
KB-MSL:       42.52m 
SYSTEM DATUM: Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE: UTM Zone 31, North 0 to 6E
NORTH REFERENCE: Grid
GEO DATUM: ED50 (International 1924)
VSDIR: 0
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
235.80    - 654.00    15_12-19; 24'' MWD+SAG+SCC : MWD+SAG+SCC
668.60    - 1336.10   15_12-19; 17½" MWD+SAG+SCC : MWD+SAG+SCC
1364.00   - 2888.80   15_12-19; 12¼" MWD+SAG+SCC : MWD+SAG+SCC
2928.10   - 3188.60   15_12-19;  8½" MWD+SAG+SCC : MWD+SAG+SCC
3212.00   - 3212.00   15_12-19; Projection to TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
MD           Inc          AZI          TVD(RKB)     TVDS         X(m)         y(m)         NS           EW           DLS          Vsec
537.00       1.98         182.19       536.93       494.41       436238.29    6429781.93   -5.37        -0.72        0.16         -5.37
537.20       1.99         182.18       537.13       494.61       436238.29    6429781.92   -5.38        -0.72        0.16         -5.38
537.40       1.99         182.16       537.33       494.81       436238.29    6429781.92   -5.38        -0.72        0.16         -5.38
537.60       1.99         182.15       537.53       495.01       436238.29    6429781.91   -5.39        -0.72        0.16         -5.39
537.80       1.99         182.13       537.73       495.21       436238.29    6429781.90   -5.40        -0.72        0.16         -5.40
538.00       1.99         182.12       537.93       495.41       436238.29    6429781.90   -5.40        -0.72        0.16         -5.40
538.20       1.99         182.10       538.13       495.61       436238.29    6429781.89   -5.41        -0.72        0.16         -5.41
538.40       1.99         182.04       538.33       495.81       436238.29    6429781.88   -5.42        -0.72        0.16         -5.42
538.60       1.99         181.98       538.53       496.01       436238.29    6429781.88   -5.42        -0.72        0.17         -5.42
538.80       1.98         181.92       538.73       496.21       436238.29    6429781.87   -5.43        -0.72        0.17         -5.43
539.00       1.98         181.86       538.92       496.40       436238.29    6429781.86   -5.44        -0.72        0.18         -5.44
539.20       1.98         181.80       539.12       496.60       436238.29    6429781.86   -5.44        -0.72        0.18         -5.44
539.40       1.98         181.74       539.32       496.80       436238.29    6429781.85   -5.45        -0.72        0.18         -5.45
539.60       1.97         181.68       539.52       497.00       436238.29    6429781.84   -5.46        -0.72        0.19         -5.46
539.80       1.97         181.61       539.72       497.20       436238.29    6429781.84   -5.46        -0.72        0.19         -5.46
540.00       1.97         181.55       539.92       497.40       436238.29    6429781.83   -5.47        -0.72        0.20         -5.47
540.20       1.97         181.49       540.11       497.59       436238.29    6429781.82   -5.48        -0.72        0.20         -5.48
540.40       1.97         181.43       540.31       497.79       436238.29    6429781.82   -5.48        -0.72        0.20         -5.48
540.60       1.96         181.37       540.51       497.99       436238.29    6429781.81   -5.49        -0.72        0.21         -5.49
540.80       1.96         181.31       540.71       498.19       436238.29    6429781.80   -5.50        -0.72        0.21         -5.50
541.00       1.96         181.25       540.91       498.39       436238.29    6429781.80   -5.50        -0.72        0.22         -5.50
541.20       1.96         181.19       541.11       498.59       436238.29    6429781.79   -5.51        -0.72        0.22         -5.51
541.40       1.95         181.13       541.31       498.79       436238.29    6429781.78   -5.52        -0.72        0.22         -5.52
541.60       1.95         181.07       541.50       498.98       436238.29    6429781.78   -5.52        -0.72        0.23         -5.52
541.80       1.95         181.01       541.70       499.18       436238.29    6429781.77   -5.53        -0.72        0.23         -5.53
542.00       1.95         180.95       541.90       499.38       436238.29    6429781.76   -5.53        -0.72        0.24         -5.53
542.20       1.95         180.89       542.10       499.58       436238.29    6429781.76   -5.54        -0.72        0.24         -5.54
542.40       1.94         180.83       542.30       499.78       436238.29    6429781.75   -5.55        -0.72        0.24         -5.55
542.60       1.94         180.76       542.50       499.98       436238.29    6429781.74   -5.55        -0.72        0.25         -5.55
542.80       1.94         180.70       542.70       500.18       436238.29    6429781.74   -5.56        -0.72        0.25         -5.56
543.00       1.94         180.64       542.89       500.37       436238.29    6429781.73   -5.57        -0.72        0.26         -5.57
543.20       1.94         180.58       543.09       500.57       436238.29    6429781.72   -5.57        -0.72        0.26         -5.57
543.40       1.93         180.52       543.29       500.77       436238.29    6429781.72   -5.58        -0.72        0.26         -5.58
543.60       1.93         180.46       543.49       500.97       436238.29    6429781.71   -5.59        -0.72        0.27         -5.59
543.80       1.93         180.40       543.69       501.17       436238.29    6429781.70   -5.59        -0.72        0.27         -5.59
544.00       1.93         180.34       543.89       501.37       436238.29    6429781.70   -5.60        -0.72        0.28         -5.60
544.20       1.92         180.28       544.08       501.56       436238.29    6429781.69   -5.61        -0.72        0.28         -5.61
544.40       1.92         180.22       544.28       501.76       436238.29    6429781.68   -5.61        -0.72        0.28         -5.61
544.60       1.92         180.16       544.48       501.96       436238.29    6429781.68   -5.62        -0.72        0.29         -5.62
544.80       1.92         180.10       544.68       502.16       436238.29    6429781.67   -5.63        -0.72        0.29         -5.63
545.00       1.92         180.04       544.88       502.36       436238.29    6429781.66   -5.63        -0.72        0.30         -5.63
545.20       1.91         179.98       545.08       502.56       436238.29    6429781.66   -5.64        -0.72        0.30         -5.64
545.40       1.91         179.92       545.28       502.76       436238.29    6429781.65   -5.65        -0.72        0.30         -5.65
545.60       1.91         179.85       545.47       502.95       436238.29    6429781.64   -5.65        -0.72        0.31         -5.65
545.80       1.91         179.79       545.67       503.15       436238.29    6429781.63   -5.66        -0.72        0.31         -5.66
546.00       1.90         179.73       545.87       503.35       436238.29    6429781.63   -5.67        -0.72        0.31         -5.67
546.20       1.90         179.67       546.07       503.55       436238.29    6429781.62   -5.67        -0.72        0.32         -5.67
546.40       1.90         179.61       546.27       503.75       436238.29    6429781.61   -5.68        -0.72        0.32         -5.68
546.60       1.90         179.55       546.47       503.95       436238.29    6429781.61   -5.69        -0.72        0.33         -5.69
546.80       1.90         179.49       546.67       504.15       436238.29    6429781.60   -5.69        -0.72        0.33         -5.69
547.00       1.89         179.43       546.86       504.34       436238.29    6429781.59   -5.70        -0.72        0.33         -5.70
547.20       1.89         179.37       547.06       504.54       436238.29    6429781.59   -5.71        -0.72        0.34         -5.71
547.40       1.89         179.31       547.26       504.74       436238.29    6429781.58   -5.71        -0.72        0.34         -5.71
547.60       1.89         179.25       547.46       504.94       436238.29    6429781.57   -5.72        -0.72        0.35         -5.72
547.80       1.88         179.19       547.66       505.14       436238.29    6429781.57   -5.73        -0.72        0.35         -5.73
548.00       1.88         179.13       547.86       505.34       436238.29    6429781.56   -5.73        -0.72        0.35         -5.73
548.20       1.88         179.07       548.05       505.53       436238.29    6429781.55   -5.74        -0.72        0.36         -5.74
548.40       1.88         179.01       548.25       505.73       436238.29    6429781.55   -5.75        -0.72        0.36         -5.75
548.60       1.88         178.94       548.45       505.93       436238.29    6429781.54   -5.75        -0.72        0.37         -5.75
548.80       1.87         178.88       548.65       506.13       436238.29    6429781.53   -5.76        -0.72        0.37         -5.76
549.00       1.87         178.82       548.85       506.33       436238.29    6429781.53   -5.77        -0.72        0.37         -5.77
549.20       1.87         178.76       549.05       506.53       436238.29    6429781.52   -5.77        -0.72        0.38         -5.77
549.40       1.87         178.70       549.25       506.73       436238.29    6429781.51   -5.78        -0.72        0.38         -5.78
549.60       1.87         178.64       549.44       506.92       436238.29    6429781.51   -5.78        -0.72        0.39         -5.78
549.80       1.86         178.58       549.64       507.12       436238.29    6429781.50   -5.79        -0.72        0.39         -5.79
550.00       1.86         178.52       549.84       507.32       436238.29    6429781.49   -5.80        -0.72        0.39         -5.80
550.20       1.86         178.46       550.04       507.52       436238.29    6429781.49   -5.80        -0.72        0.40         -5.80
550.40       1.86         178.40       550.24       507.72       436238.29    6429781.48   -5.81        -0.72        0.40         -5.81
550.60       1.85         178.34       550.44       507.92       436238.29    6429781.47   -5.82        -0.72        0.41         -5.82
550.80       1.85         178.28       550.64       508.12       436238.29    6429781.47   -5.82        -0.72        0.41         -5.82
